183,"Givry",625,"Givry premier cru Clos Salomon"
183,"Givry",626,"Givry premier cru Clos de la Baraude"
183,"Givry",627,"Givry premier cru Clos du Cras long"
183,"Givry",628,"Givry premier cru Clos du Vernoy"
183,"Givry",629,"Givry premier cru Les Bois Chevaux"
183,"Givry",630,"Givry premier cru Les Grandes Vignes"
183,"Givry",631,"Givry premier cru Les Grands Prétans"
183,"Givry",632,"Givry premier cru Petit Marole"
183,"Givry",633,"Givry premier cru Servoisine"
183,"Givry",634,"Givry premier cru Le Petit Prétan"
183,"Givry",635,"Givry premier cru Le Paradis"
183,"Givry",636,"Givry premier cru Le Vigron"
183,"Givry",637,"Givry premier cru Les Bois Gautiers"
183,"Givry",638,"Givry premier cru A Vigne Rouge"
183,"Givry",639,"Givry premier cru La Plante"
183,"Givry",640,"Givry premier cru Crausot"
183,"Givry",641,"Givry premier cru Crémillons"
183,"Givry",642,"Givry premier cru La Grande Berge"
183,"Givry",643,"Givry premier cru En Choué"
183,"Givry",644,"Givry premier cru"
184,"Grands-Echezeaux",645,"Grands-Echezeaux"
185,"Griotte-Chambertin",646,"Griotte-Chambertin"
186,"Juliénas",647,"Juliénas"
187,"L'Etoile",652,"L'Etoile"
189,"La Grande Rue",654,"La Grande Rue"
190,"La Romanée",655,"La Romanée"
191,"La Tâche",656,"La Tâche"
192,"Ladoix",1987,"Ladoix premier cru En Naget"
192,"Ladoix",1988,"Ladoix premier cru Le Rognet et Corton"
192,"Ladoix",1989,"Ladoix premier cru Les Buis"
192,"Ladoix",1990,"Ladoix premier cru Les Grêchons et Foutrières"
192,"Ladoix",2059,"Ladoix ou Ladoix Côte de Beaune"
192,"Ladoix",657,"Ladoix"
192,"Ladoix",658,"Ladoix premier cru Basses Mourottes"
192,"Ladoix",659,"Ladoix premier cru Bois Roussot"
192,"Ladoix",660,"Ladoix premier cru Hautes Mourottes"
192,"Ladoix",661,"Ladoix premier cru La Corvée"
192,"Ladoix",662,"Ladoix premier cru La Micaude"
192,"Ladoix",663,"Ladoix premier cru Le Clou d'Orge"
192,"Ladoix",664,"Ladoix premier cru Les Joyeuses"
192,"Ladoix",665,"Ladoix premier cru"
193,"Latricières-Chambertin",666,"Latricières-Chambertin"
198,"Maranges",2061,"Maranges ou Maranges Côte de Beaune"
198,"Maranges",797,"Maranges"
198,"Maranges",798,"Maranges premier cru Clos de la Boutière"
198,"Maranges",799,"Maranges premier cru Clos de la Fussière"
198,"Maranges",800,"Maranges premier cru La Fussière"
198,"Maranges",801,"Maranges premier cru Le Clos des Loyères"
198,"Maranges",802,"Maranges premier cru Le Clos des Rois"
198,"Maranges",803,"Maranges premier cru Le Croix Moines"
198,"Maranges",804,"Maranges premier cru Les Clos Roussots"
198,"Maranges",805,"Maranges premier cru"
199,"Marsannay",806,"Marsannay"
201,"Mazis-Chambertin",808,"Mazis-Chambertin"
202,"Mazoyères-Chambertin",809,"Mazoyères-Chambertin"
203,"Mercurey",810,"Mercurey"
203,"Mercurey",811,"Mercurey premier cru Clos Marcilly"
203,"Mercurey",812,"Mercurey premier cru Clos Tonnerre"
203,"Mercurey",813,"Mercurey premier cru Clos Voyens"
203,"Mercurey",814,"Mercurey premier cru Clos de Paradis"
203,"Mercurey",815,"Mercurey premier cru Clos des Barraults"
203,"Mercurey",816,"Mercurey premier cru Clos des grands Voyens"
203,"Mercurey",817,"Mercurey Premier Cru Clos des Montaigus"
203,"Mercurey",818,"Mercurey premier cru Clos des Myglands"
203,"Mercurey",819,"Mercurey Premier Cru Clos du Château de Montaigu"
203,"Mercurey",820,"Mercurey premier cru Grand Clos Fortoul"
203,"Mercurey",821,"Mercurey premier cru Griffères"
203,"Mercurey",822,"Mercurey premier cru La Bondue"
203,"Mercurey",823,"Mercurey premier cru La Cailloute"
203,"Mercurey",824,"Mercurey premier cru La Chassière"
203,"Mercurey",825,"Mercurey premier cru La Levrière"
203,"Mercurey",826,"Mercurey premier cru La Mission"
203,"Mercurey",827,"Mercurey premier cru Le Clos du Roy"
203,"Mercurey",828,"Mercurey premier cru Le Clos l'Evêque"
203,"Mercurey",829,"Mercurey premier cru Les Byots"
203,"Mercurey",830,"Mercurey premier cru Les Champs Martin"
203,"Mercurey",831,"Mercurey premier cru Les Combins"
203,"Mercurey",832,"Mercurey premier cru Les Croichots"
203,"Mercurey",833,"Mercurey premier cru Les Crêts"
203,"Mercurey",834,"Mercurey premier cru Les Fourneaux"
203,"Mercurey",835,"Mercurey premier cru Les Montaigus"
203,"Mercurey",836,"Mercurey premier cru Les Naugues"
203,"Mercurey",837,"Mercurey premier cru Les Ruelles"
203,"Mercurey",838,"Mercurey premier cru Les Vasées"
203,"Mercurey",839,"Mercurey premier cru Les Velley"
203,"Mercurey",840,"Mercurey premier cru Sazenay"
203,"Mercurey",841,"Mercurey premier cru Les Puillets"
203,"Mercurey",842,"Mercurey premier cru Les Saumonts"
203,"Mercurey",843,"Mercurey premier cru"
204,"Meursault",1991,"Meursault premier cru Les Ravelles"
204,"Meursault",2062,"Meursault ou Meursault Côte de Beaune"
204,"Meursault",2373,"Meursault premier cru Blagny"
204,"Meursault",844,"Meursault"
204,"Meursault",845,"Meursault premier cru Charmes"
204,"Meursault",846,"Meursault premier cru Clos des Perrières"
204,"Meursault",847,"Meursault premier cru Genevrières"
204,"Meursault",848,"Meursault premier cru La Jeunellotte"
204,"Meursault",849,"Meursault premier cru La Pièce sous le Bois"
204,"Meursault",850,"Meursault premier cru Le Porusot"
204,"Meursault",851,"Meursault premier cru Les Bouchères"
204,"Meursault",852,"Meursault premier cru Les Caillerets"
204,"Meursault",853,"Meursault premier cru Les Cras"
204,"Meursault",854,"Meursault premier cru Les Gouttes d'Or"
204,"Meursault",855,"Meursault premier cru Les Plures"
204,"Meursault",856,"Meursault premier cru Les Santenots Blancs"
204,"Meursault",857,"Meursault premier cru Les Santenots du Milieu"
204,"Meursault",858,"Meursault premier cru Perrières"
204,"Meursault",859,"Meursault premier cru Porusot"
204,"Meursault",860,"Meursault premier cru Sous Blagny"
204,"Meursault",861,"Meursault premier cru Sous le Dos d'Ane"
204,"Meursault",862,"Meursault premier cru"
205,"Montagny",863,"Montagny"
205,"Montagny",864,"Montagny premier cru Champ Toizeau"
205,"Montagny",865,"Montagny premier cru Chazelle"
205,"Montagny",866,"Montagny premier cru Cornevent"
205,"Montagny",867,"Montagny premier cru Creux de Beaux Champs"
205,"Montagny",868,"Montagny premier cru L'Epaule"
205,"Montagny",869,"Montagny premier cru La Condemine du Vieux Château"
205,"Montagny",870,"Montagny premier cru La Grande Pièce"
205,"Montagny",871,"Montagny premier cru La Moullière"
205,"Montagny",872,"Montagny premier cru Le Clos Chaudron"
205,"Montagny",873,"Montagny premier cru Le Clouzot"
205,"Montagny",874,"Montagny premier cru Le Vieux Château"
205,"Montagny",875,"Montagny premier cru Les Bassets"
205,"Montagny",876,"Montagny premier cru Les Beaux Champs"
205,"Montagny",877,"Montagny premier cru Les Bonneveaux"
205,"Montagny",878,"Montagny premier cru Les Bordes"
205,"Montagny",879,"Montagny premier cru Les Bouchots"
205,"Montagny",880,"Montagny premier cru Les Burnins"
205,"Montagny",881,"Montagny premier cru Les Chaniots"
205,"Montagny",882,"Montagny premier cru Les Chaumelottes"
205,"Montagny",883,"Montagny premier cru Le Cloux"
205,"Montagny",884,"Montagny premier cru Les Combes"
205,"Montagny",885,"Montagny premier cru Les Coudrettes"
205,"Montagny",886,"Montagny premier cru Les Coères"
205,"Montagny",887,"Montagny premier cru Les Craboulettes"
205,"Montagny",888,"Montagny premier cru Les Garchères"
205,"Montagny",889,"Montagny premier cru Les Gouresses"
205,"Montagny",890,"Montagny premier cru Les Jardins"
205,"Montagny",891,"Montagny premier cru Les Las"
205,"Montagny",892,"Montagny premier cru Les Macles"
205,"Montagny",893,"Montagny premier cru Les Maroques"
205,"Montagny",894,"Montagny premier cru Les Paquiers"
205,"Montagny",895,"Montagny premier cru Les Perrières"
205,"Montagny",896,"Montagny premier cru Les Pidances"
205,"Montagny",897,"Montagny premier cru Les Platières"
205,"Montagny",898,"Montagny premier cru Les Resses"
205,"Montagny",899,"Montagny premier cru Les Treuffères"
205,"Montagny",900,"Montagny premier cru Les Vignes Derrière"
205,"Montagny",901,"Montagny premier cru Les Vignes longues"
205,"Montagny",902,"Montagny premier cru Les Vignes des Prés"
205,"Montagny",903,"Montagny premier cru Vignes sur le Cloux"
205,"Montagny",904,"Montagny premier cru Montcuchot"
205,"Montagny",905,"Montagny premier cru Mont Laurent"
205,"Montagny",906,"Montagny premier cru Montorge"
205,"Montagny",907,"Montagny premier cru Sainte-Morille"
205,"Montagny",908,"Montagny premier cru Saint-Ytages"
205,"Montagny",909,"Montagny premier cru Sous les Feilles"
205,"Montagny",910,"Montagny premier cru Vigne du soleil"
205,"Montagny",911,"Montagny premier cru Vignes Couland"
205,"Montagny",912,"Montagny premier cru Vignes Saint-Pierre"
205,"Montagny",913,"Montagny premier cru"
206,"Monthélie",1992,"Monthélie premier cru Clos des Toisières"
206,"Monthélie",1993,"Monthélie premier cru Le Clou des Chênes"
206,"Monthélie",1994,"Monthélie premier cru Les Barbières"
206,"Monthélie",1995,"Monthélie premier cru Les Clous"
206,"Monthélie",914,"Monthélie"
206,"Monthélie",915,"Monthélie premier cru La Taupine"
206,"Monthélie",916,"Monthélie premier cru Le Cas Rougeot"
206,"Monthélie",917,"Monthélie premier cru Le Château Gaillard"
206,"Monthélie",918,"Monthélie premier cru Le Clos Gauthey"
206,"Monthélie",919,"Monthélie premier cru Le Meix Bataille"
206,"Monthélie",920,"Monthélie premier cru Le Village"
206,"Monthélie",921,"Monthélie premier cru Les Champs Fulliots"
206,"Monthélie",922,"Monthélie premier cru Les Duresses"
206,"Monthélie",923,"Monthélie premier cru Les Riottes"
206,"Monthélie",924,"Monthélie premier cru Les Vignes Rondes"
206,"Monthélie",925,"Monthélie premier cru Sur la Velle"
206,"Monthélie",926,"Monthélie premier cru"
207,"Montrachet",927,"Montrachet"
208,"Morey-Saint-Denis",928,"Morey-Saint-Denis"
208,"Morey-Saint-Denis",929,"Morey-Saint-Denis premier cru Aux Charmes"
208,"Morey-Saint-Denis",930,"Morey-Saint-Denis premier cru Aux Cheseaux"
208,"Morey-Saint-Denis",931,"Morey-Saint-Denis premier cru Clos Baulet"
208,"Morey-Saint-Denis",932,"Morey-Saint-Denis premier cru Clos Sorbè"
208,"Morey-Saint-Denis",933,"Morey-Saint-Denis premier cru Clos des Ormes"
208,"Morey-Saint-Denis",934,"Morey-Saint-Denis premier cru Côte Rotie"
208,"Morey-Saint-Denis",935,"Morey-Saint-Denis premier cru La Bussière"
208,"Morey-Saint-Denis",936,"Morey-Saint-Denis premier cru La Riotte"
208,"Morey-Saint-Denis",937,"Morey-Saint-Denis premier cru Le Village"
208,"Morey-Saint-Denis",938,"Morey-Saint-Denis premier cru Les Blanchards"
208,"Morey-Saint-Denis",939,"Morey-Saint-Denis premier cru Les Chaffots"
208,"Morey-Saint-Denis",940,"Morey-Saint-Denis premier cru Les Charrières"
208,"Morey-Saint-Denis",941,"Morey-Saint-Denis premier cru Les Chenevery"
208,"Morey-Saint-Denis",942,"Morey-Saint-Denis premier cru Les Faconnières"
208,"Morey-Saint-Denis",943,"Morey-Saint-Denis premier cru Les Genavrières"
208,"Morey-Saint-Denis",944,"Morey-Saint-Denis premier cru Les Gruenchers"
208,"Morey-Saint-Denis",945,"Morey-Saint-Denis premier cru Les Millandes"
208,"Morey-Saint-Denis",946,"Morey-Saint-Denis premier cru Les Ruchots"
208,"Morey-Saint-Denis",947,"Morey-Saint-Denis premier cru Les Sorbès"
208,"Morey-Saint-Denis",948,"Morey-Saint-Denis premier cru Monts Luisants"
208,"Morey-Saint-Denis",949,"Morey-Saint-Denis premier cru"
209,"Morgon",950,"Morgon"
210,"Moulin-à-Vent",958,"Moulin-à-Vent"
211,"Musigny",973,"Musigny"
212,"Nuits-Saint-Georges",1000,"Nuits-Saint-Georges premier cru Les Chabœufs"
212,"Nuits-Saint-Georges",1001,"Nuits-Saint-Georges premier cru Les Crots"
212,"Nuits-Saint-Georges",1002,"Nuits-Saint-Georges premier cru Les Damodes"
212,"Nuits-Saint-Georges",1003,"Nuits-Saint-Georges premier cru Les Didiers"
212,"Nuits-Saint-Georges",1004,"Nuits-Saint-Georges premier cru Les Hauts Pruliers"
212,"Nuits-Saint-Georges",1005,"Nuits-Saint-Georges premier cru Les Perrières"
212,"Nuits-Saint-Georges",1006,"Nuits-Saint-Georges premier cru Les Porrets-Saint-Georges"
212,"Nuits-Saint-Georges",1007,"Nuits-Saint-Georges premier cru Les Poulettes"
212,"Nuits-Saint-Georges",1008,"Nuits-Saint-Georges premier cru Les Procès"
212,"Nuits-Saint-Georges",1009,"Nuits-Saint-Georges premier cru Les Pruliers"
212,"Nuits-Saint-Georges",1010,"Nuits-Saint-Georges premier cru Les Saints-Georges"
212,"Nuits-Saint-Georges",1011,"Nuits-Saint-Georges premier cru Les Terres Blanches"
212,"Nuits-Saint-Georges",1012,"Nuits-Saint-Georges premier cru Les Vallerots"
212,"Nuits-Saint-Georges",1013,"Nuits-Saint-Georges premier cru Les Vaucrains"
212,"Nuits-Saint-Georges",1014,"Nuits-Saint-Georges premier cru Roncière"
212,"Nuits-Saint-Georges",1015,"Nuits-Saint-Georges premier cru Rue de Chaux"
212,"Nuits-Saint-Georges",1016,"Nuits-Saint-Georges premier cru"
212,"Nuits-Saint-Georges",974,"Nuits-Saint-Georges"
212,"Nuits-Saint-Georges",975,"Nuits-Saint-Georges premier cru Aux Argillas"
212,"Nuits-Saint-Georges",976,"Nuits-Saint-Georges premier cru Aux Boudots"
212,"Nuits-Saint-Georges",977,"Nuits-Saint-Georges premier cru Aux Bousselots"
212,"Nuits-Saint-Georges",978,"Nuits-Saint-Georges premier cru Aux Chaignots"
212,"Nuits-Saint-Georges",979,"Nuits-Saint-Georges premier cru Aux Champs Perdrix"
212,"Nuits-Saint-Georges",980,"Nuits-Saint-Georges premier cru Aux Cras"
212,"Nuits-Saint-Georges",981,"Nuits-Saint-Georges premier cru Aux Murgers"
212,"Nuits-Saint-Georges",982,"Nuits-Saint-Georges premier cru Aux Perdrix"
212,"Nuits-Saint-Georges",983,"Nuits-Saint-Georges premier cru Aux Thorey"
212,"Nuits-Saint-Georges",984,"Nuits-Saint-Georges premier cru Aux Vignerondes"
212,"Nuits-Saint-Georges",985,"Nuits-Saint-Georges premier cru Chaines Carteaux"
212,"Nuits-Saint-Georges",986,"Nuits-Saint-Georges premier cru Château Gris"
212,"Nuits-Saint-Georges",987,"Nuits-Saint-Georges premier cru Clos Arlot"
212,"Nuits-Saint-Georges",988,"Nuits-Saint-Georges premier cru Clos Saint-Marc"
212,"Nuits-Saint-Georges",989,"Nuits-Saint-Georges premier cru Clos de la Maréchale"
212,"Nuits-Saint-Georges",990,"Nuits-Saint-Georges premier cru Clos des Argillières"
212,"Nuits-Saint-Georges",991,"Nuits-Saint-Georges premier cru Clos des Corvées"
212,"Nuits-Saint-Georges",992,"Nuits-Saint-Georges premier cru Clos des Corvées Pagets"
212,"Nuits-Saint-Georges",993,"Nuits-Saint-Georges premier cru Clos des Forêts Saint-Georges"
212,"Nuits-Saint-Georges",994,"Nuits-Saint-Georges premier cru Clos des Grandes Vignes"
212,"Nuits-Saint-Georges",995,"Nuits-Saint-Georges premier cru Clos des Porrets-Saint-Georges"
212,"Nuits-Saint-Georges",996,"Nuits-Saint-Georges premier cru En la Perrière Noblot"
212,"Nuits-Saint-Georges",997,"Nuits-Saint-Georges premier cru La Richemone"
212,"Nuits-Saint-Georges",998,"Nuits-Saint-Georges premier cru Les Argillières"
212,"Nuits-Saint-Georges",999,"Nuits-Saint-Georges premier cru Les Cailles"
213,"Pernand-Vergelesses",1017,"Pernand-Vergelesses"
213,"Pernand-Vergelesses",1018,"Pernand-Vergelesses premier cru Creux de la Net"
213,"Pernand-Vergelesses",1019,"Pernand-Vergelesses premier cru En Caradeux"
213,"Pernand-Vergelesses",1020,"Pernand-Vergelesses premier cru Ile des Vergelesses"
213,"Pernand-Vergelesses",1021,"Pernand-Vergelesses premier cru Les Fichots"
213,"Pernand-Vergelesses",1022,"Pernand-Vergelesses premier cru Vergelesses"
213,"Pernand-Vergelesses",1023,"Pernand-Vergelesses premier cru"
213,"Pernand-Vergelesses",1984,"Pernand-Vergelesses premier cru Sous Frétille"
213,"Pernand-Vergelesses",1985,"Pernand-Vergelesses premier cru Clos Berthet"
213,"Pernand-Vergelesses",1986,"Pernand-Vergelesses premier cru Village de Pernand"
214,"Petit Chablis",1024,"Petit Chablis"
215,"Pommard",1025,"Pommard"
215,"Pommard",1026,"Pommard premier cru Clos Blanc"
215,"Pommard",1027,"Pommard premier cru Clos de Verger"
215,"Pommard",1028,"Pommard premier cru Clos de la Commaraine"
215,"Pommard",1029,"Pommard premier cru Clos des Epeneaux"
215,"Pommard",1030,"Pommard premier cru Derrière Saint-Jean"
215,"Pommard",1031,"Pommard premier cru En Largillière"
215,"Pommard",1032,"Pommard premier cru La Chanière"
215,"Pommard",1033,"Pommard premier cru La Platière"
215,"Pommard",1034,"Pommard premier cru La Refène"
215,"Pommard",1035,"Pommard premier cru Le Clos Micot"
215,"Pommard",1036,"Pommard premier cru Le Village"
215,"Pommard",1037,"Pommard premier cru Les Arvelets"
215,"Pommard",1038,"Pommard premier cru Les Bertins"
215,"Pommard",1039,"Pommard premier cru Les Boucherottes"
215,"Pommard",1040,"Pommard premier cru Les Chanlins-Bas"
215,"Pommard",1041,"Pommard premier cru Les Chaponnières"
215,"Pommard",1042,"Pommard premier cru Les Charmots"
215,"Pommard",1043,"Pommard premier cru Les Combes Dessus"
215,"Pommard",1044,"Pommard premier cru Les Croix Noires"
215,"Pommard",1045,"Pommard premier cru Les Fremiers"
215,"Pommard",1046,"Pommard premier cru Les Grands Epenots"
215,"Pommard",1047,"Pommard premier cru Les Jarolières"
215,"Pommard",1048,"Pommard premier cru Les Petits Epenots"
215,"Pommard",1049,"Pommard premier cru Les Poutures"
215,"Pommard",1050,"Pommard premier cru Les Pézerolles"
215,"Pommard",1051,"Pommard premier cru Les Rugiens Bas"
215,"Pommard",1052,"Pommard premier cru Les Rugiens Hauts"
215,"Pommard",1053,"Pommard premier cru Les Saussilles"
215,"Pommard",1054,"Pommard premier cru"
216,"Pouilly-Fuissé",1055,"Pouilly-Fuissé"
216,"Pouilly-Fuissé",2866,"Pouilly-Fuissé premier cru Aux Quarts"
216,"Pouilly-Fuissé",2867,"Pouilly-Fuissé premier cru Le Clos Reyssier"
216,"Pouilly-Fuissé",2868,"Pouilly-Fuissé premier cru Le Clos de Monsieur Noly"
216,"Pouilly-Fuissé",2869,"Pouilly-Fuissé premier cru Les Chevrières"
216,"Pouilly-Fuissé",2870,"Pouilly-Fuissé premier cru Le Clos"
216,"Pouilly-Fuissé",2871,"Pouilly-Fuissé premier cru Les Brulés"
216,"Pouilly-Fuissé",2872,"Pouilly-Fuissé premier cru Les Ménétrières"
216,"Pouilly-Fuissé",2873,"Pouilly-Fuissé premier cru Les Perrières"
216,"Pouilly-Fuissé",2874,"Pouilly-Fuissé premier cru Les Reisses"
216,"Pouilly-Fuissé",2875,"Pouilly-Fuissé premier cru Les Vignes Blanches"
216,"Pouilly-Fuissé",2876,"Pouilly-Fuissé premier cru Vers Cras"
216,"Pouilly-Fuissé",2877,"Pouilly-Fuissé premier cru Au Vignerais"
216,"Pouilly-Fuissé",2878,"Pouilly-Fuissé premier cru Aux Bouthières"
216,"Pouilly-Fuissé",2879,"Pouilly-Fuissé premier cru Aux Chailloux"
216,"Pouilly-Fuissé",2880,"Pouilly-Fuissé premier cru En Servy"
216,"Pouilly-Fuissé",2881,"Pouilly-Fuissé premier cru La Frérie"
216,"Pouilly-Fuissé",2882,"Pouilly-Fuissé premier cru Le Clos de Solutré"
216,"Pouilly-Fuissé",2883,"Pouilly-Fuissé premier cru Pouilly"
216,"Pouilly-Fuissé",2884,"Pouilly-Fuissé premier cru En France"
216,"Pouilly-Fuissé",2885,"Pouilly-Fuissé premier cru La Maréchaude"
216,"Pouilly-Fuissé",2886,"Pouilly-Fuissé premier cru Les Crays"
216,"Pouilly-Fuissé",2887,"Pouilly-Fuissé premier cru Sur la Roche"
217,"Pouilly-Loché",1057,"Pouilly-Loché"
217,"Pouilly-Loché",1058,"Pouilly-Loché complété par une dénomination de climat"
218,"Pouilly-Vinzelles",1059,"Pouilly-Vinzelles"
219,"Puligny-Montrachet",1061,"Puligny-Montrachet ou Puligny-Montrachet Côte de Beaune"
219,"Puligny-Montrachet",1062,"Puligny-Montrachet premier cru Champ Canet"
219,"Puligny-Montrachet",1063,"Puligny-Montrachet premier cru Champ Gain"
219,"Puligny-Montrachet",1064,"Puligny-Montrachet premier cru Clavaillon"
219,"Puligny-Montrachet",1065,"Puligny-Montrachet premier cru Clos de la Garenne"
219,"Puligny-Montrachet",1066,"Puligny-Montrachet premier cru Clos de la Mouchère"
219,"Puligny-Montrachet",1067,"Puligny-Montrachet premier cru Hameau de Blagny"
219,"Puligny-Montrachet",1068,"Puligny-Montrachet premier cru La Garenne"
219,"Puligny-Montrachet",1069,"Puligny-Montrachet premier cru La Truffière"
219,"Puligny-Montrachet",1070,"Puligny-Montrachet premier cru Le Cailleret"
219,"Puligny-Montrachet",1071,"Puligny-Montrachet premier cru Les Chalumaux"
219,"Puligny-Montrachet",1072,"Puligny-Montrachet premier cru Les Combettes"
219,"Puligny-Montrachet",1073,"Puligny-Montrachet premier cru Les Demoiselles"
219,"Puligny-Montrachet",1074,"Puligny-Montrachet premier cru Les Folatières"
219,"Puligny-Montrachet",1075,"Puligny-Montrachet premier cru Les Perrières"
219,"Puligny-Montrachet",1076,"Puligny-Montrachet premier cru Les Pucelles"
219,"Puligny-Montrachet",1077,"Puligny-Montrachet premier cru Les Referts"
219,"Puligny-Montrachet",1078,"Puligny-Montrachet premier cru Sous le Puits"
219,"Puligny-Montrachet",1079,"Puligny-Montrachet premier cru"
219,"Puligny-Montrachet",2047,"Puligny-Montrachet"
220,"Régnié",1080,"Régnié"
221,"Richebourg",1083,"Richebourg"
222,"Romanée-Conti",1084,"Romanée-Conti"
223,"Romanée-Saint-Vivant",1085,"Romanée-Saint-Vivant"
224,"Ruchottes-Chambertin",1086,"Ruchottes-Chambertin"
225,"Rully",1087,"Rully"
225,"Rully",1088,"Rully premier cru Agneux"
225,"Rully",1089,"Rully premier cru Champs Cloux"
225,"Rully",1090,"Rully premier cru Chapitre"
225,"Rully",1091,"Rully premier cru Clos St Jacques"
225,"Rully",1092,"Rully premier cru Clos du Chaigne"
225,"Rully",1093,"Rully premier cru Cloux"
225,"Rully",1094,"Rully premier cru Grésigny"
225,"Rully",1095,"Rully premier cru La Bressande"
225,"Rully",1096,"Rully premier cru La Fosse"
225,"Rully",1097,"Rully premier cru La Pucelle"
225,"Rully",1098,"Rully premier cru La Renarde"
225,"Rully",1099,"Rully premier cru Les Pierres"
225,"Rully",1100,"Rully premier cru Margotés"
225,"Rully",1101,"Rully premier cru Marissou"
225,"Rully",1102,"Rully premier cru Le Meix Cadot"
225,"Rully",1103,"Rully premier cru Le Meix Caillet"
225,"Rully",1104,"Rully premier cru Molesme"
225,"Rully",1105,"Rully premier cru Montpalais"
225,"Rully",1106,"Rully premier cru Pillot"
225,"Rully",1107,"Rully premier cru Préaux"
225,"Rully",1108,"Rully premier cru Rabourcé"
